,price,year,manufacturer,condition,odometer,type,group
3643,2195,2006.0,chevrolet,good,185000.0,truck,3
3644,21990,2017.0,subaru,like new,48593.0,sedan,1
3645,5500,2008.0,gmc,fair,155000.0,pickup,2
3646,1000,1999.0,subaru,fair,217680.0,hatchback,1
3647,8995,2006.0,ford,excellent,143441.0,pickup,2
3648,17500,2004.0,ford,good,47000.0,truck,2
3649,27497,2015.0,chevrolet,like new,56306.0,truck,3
3652,2800,2004.0,toyota,good,191000.0,sedan,1
3654,9450,2012.0,volvo,like new,92000.0,sedan,1
3656,7950,2001.0,toyota,excellent,145814.0,SUV,1
3657,7750,2003.0,toyota,excellent,177026.0,SUV,1
3658,12950,2009.0,honda,excellent,129648.0,pickup,2
3661,3200,2003.0,saturn,good,117000.0,SUV,1
3666,23800,2017.0,subaru,good,71108.0,hatchback,1
3667,21600,2016.0,bmw,good,18414.0,sedan,3
3668,18800,2012.0,honda,good,56002.0,other,2
3669,17100,2017.0,chevrolet,good,28195.0,other,3
3671,5500,2004.0,mazda,excellent,101000.0,coupe,1
3677,2100,2002.0,volkswagen,excellent,141840.0,hatchback,1
3678,2900,2010.0,hyundai,good,186650.0,wagon,2
3681,0,2016.0,chevrolet,excellent,43399.0,truck,3
3682,2400,2008.0,nissan,good,232108.0,sedan,1
3684,0,2014.0,ram,excellent,105363.0,truck,1
3685,0,2016.0,ford,excellent,34229.0,SUV,2
3686,0,2010.0,ford,excellent,102065.0,SUV,2
3688,26100,2015.0,ram,good,39098.0,pickup,1
3689,1800,2007.0,toyota,excellent,202000.0,sedan,1
3690,0,2003.0,chevrolet,excellent,223207.0,SUV,3
3694,15200,2016.0,buick,good,22222.0,other,3
3695,17200,2013.0,infiniti,good,92698.0,other,2
3696,11000,2015.0,chrysler,good,102500.0,sedan,3
3701,2700,2006.0,audi,good,238000.0,sedan,3
3703,1800,2001.0,chrysler,fair,185000.0,mini-van,3
3704,14500,2017.0,chevrolet,excellent,29182.0,truck,3
3708,0,2016.0,ford,excellent,39006.0,truck,2
3711,20000,2015.0,toyota,good,145000.0,SUV,1
3713,0,2017.0,ford,excellent,26999.0,truck,2
3714,0,2016.0,mercedes-benz,excellent,22924.0,convertible,1
3715,8975,2011.0,jeep,good,122307.0,SUV,2
3716,6995,2010.0,nissan,good,153157.0,SUV,1
3717,0,2009.0,toyota,good,177000.0,sedan,1
3718,5000,2006.0,dodge,excellent,77650.0,van,3
3719,0,2016.0,ford,excellent,29708.0,SUV,2
3721,0,2011.0,toyota,excellent,97922.0,SUV,1
3728,20000,2000.0,ford,excellent,89000.0,truck,2
3731,15900,2017.0,mazda,like new,5500.0,sedan,1
3733,6500,2008.0,ford,good,117760.0,coupe,2
3735,800,1998.0,ford,fair,178000.0,sedan,2
3737,26500,2015.0,chevrolet,excellent,38381.0,pickup,3
3745,25100,2014.0,chevrolet,good,58403.0,pickup,3
3749,0,2015.0,ford,excellent,96184.0,truck,2
3755,0,2012.0,nissan,excellent,100834.0,sedan,1
3756,20300,2016.0,subaru,good,22314.0,hatchback,1
3757,19800,2017.0,ford,good,23202.0,sedan,2
3758,0,2016.0,gmc,excellent,116517.0,SUV,2
3759,16950,2014.0,chevrolet,good,103000.0,truck,3
3762,0,2019.0,ram,excellent,12522.0,truck,1
3763,0,2012.0,ford,excellent,53009.0,coupe,2
3765,18600,2016.0,toyota,good,48384.0,other,1
3766,16800,2018.0,buick,good,19919.0,other,3
3771,5490,2007.0,honda,excellent,167054.0,sedan,2
3772,12990,2012.0,ford,excellent,213140.0,pickup,2
3773,4491,2003.0,gmc,excellent,111121.0,SUV,2
3774,3991,2005.0,honda,excellent,217630.0,SUV,2
3775,4992,2015.0,ford,excellent,102883.0,sedan,2
3776,8995,2005.0,toyota,good,172000.0,pickup,1
3777,22500,2006.0,ram,excellent,170000.0,pickup,1
3781,2200,2008.0,mercury,good,225900.0,sedan,1
3782,0,2018.0,ford,excellent,11474.0,hatchback,2
3783,7700,2010.0,honda,good,97300.0,sedan,2
3788,3800,2005.0,mazda,good,151000.0,sedan,1
3789,9800,2002.0,toyota,excellent,148000.0,SUV,1
3790,9000,2013.0,toyota,excellent,130000.0,sedan,1
3791,26500,2016.0,jeep,like new,32564.0,SUV,2
3792,3999,2001.0,honda,good,199153.0,coupe,2
3793,4999,2008.0,chevrolet,good,117135.0,sedan,3
3794,3999,2004.0,ford,good,157622.0,SUV,2
3795,3999,2005.0,hyundai,good,145868.0,sedan,2
3796,6495,2003.0,ford,good,181902.0,truck,2
3799,0,2012.0,ford,excellent,121159.0,SUV,2
3800,0,2017.0,ford,excellent,67484.0,SUV,2
3801,0,2011.0,lincoln,excellent,47127.0,SUV,2
3803,8699,2014.0,chrysler,like new,126587.0,van,3
3804,17000,2013.0,toyota,good,134000.0,SUV,1
3806,14500,2015.0,mercedes-benz,excellent,73000.0,SUV,1
3811,8200,1999.0,bmw,good,166407.0,sedan,3
3813,6950,2010.0,toyota,excellent,91563.0,sedan,1
3814,10900,2006.0,nissan,excellent,147342.0,pickup,1
3815,4000,2001.0,lexus,good,166115.0,sedan,2
3816,4500,2003.0,toyota,good,125000.0,sedan,1
3818,7950,2007.0,jeep,excellent,86181.0,SUV,2
3819,6950,2003.0,honda,excellent,139992.0,SUV,2
3820,12450,2010.0,ford,excellent,116016.0,pickup,2
3821,16950,2009.0,chevrolet,excellent,97569.0,SUV,3
3824,0,2010.0,toyota,excellent,122280.0,SUV,1
3834,3000,2002.0,hyundai,excellent,170002.0,sedan,2
3835,1100,2002.0,subaru,fair,225260.0,wagon,1
3836,7800,2011.0,chevrolet,good,175000.0,SUV,3
3837,6900,2011.0,subaru,like new,114644.0,sedan,1
3843,3995,2000.0,lincoln,excellent,96000.0,sedan,2
3844,4650,2001.0,ford,excellent,176000.0,pickup,2
3847,5495,2002.0,ford,excellent,166000.0,pickup,2
3848,6495,2006.0,ford,excellent,125000.0,SUV,2
3849,4995,2009.0,ford,excellent,99000.0,sedan,2
3850,4995,2004.0,chevrolet,excellent,226000.0,SUV,3
3852,6995,2010.0,acura,excellent,149000.0,sedan,3
3854,12500,2011.0,volvo,excellent,86000.0,SUV,1
3855,8500,2008.0,mercedes-benz,excellent,154900.0,SUV,1
3858,7749,2008.0,infiniti,excellent,117634.0,sedan,2
3859,7990,2010.0,nissan,excellent,119623.0,SUV,1
3862,0,2016.0,ford,excellent,33502.0,sedan,2
3863,0,2010.0,jeep,excellent,58532.0,SUV,2
3866,4400,2004.0,ram,excellent,192441.0,pickup,1
3867,5950,1999.0,toyota,excellent,170593.0,SUV,1
3868,6950,2008.0,toyota,excellent,188434.0,pickup,1
3869,4195,1998.0,ford,good,153474.0,pickup,2
3870,6950,2008.0,toyota,excellent,196406.0,SUV,1
3871,15950,2015.0,toyota,excellent,93790.0,mini-van,1
3872,7450,2012.0,kia,excellent,105815.0,coupe,2
3874,5990,2008.0,honda,excellent,89224.0,sedan,2
3875,12950,2008.0,gmc,excellent,128986.0,SUV,2
3876,17950,2010.0,ford,excellent,100488.0,pickup,2
3877,15950,2012.0,chevrolet,excellent,123879.0,SUV,3
3878,5950,2003.0,bmw,excellent,90628.0,sedan,3
3879,7795,2009.0,ford,good,139941.0,pickup,2
3881,6950,2006.0,bmw,excellent,141332.0,sedan,3
3886,0,2009.0,toyota,good,177000.0,sedan,1
3887,6995,2010.0,nissan,good,153157.0,SUV,1
3889,3795,2006.0,mazda,good,151000.0,SUV,1
3890,5995,2014.0,jeep,good,174000.0,SUV,2
3891,8975,2011.0,jeep,good,122307.0,SUV,2
3892,5995,2006.0,acura,good,176000.0,sedan,3
3893,7990,2007.0,honda,excellent,118250.0,SUV,2
3897,0,2012.0,chevrolet,excellent,105308.0,truck,3
3898,26500,2011.0,ford,good,60076.0,pickup,2
3900,1200,2000.0,jeep,good,215000.0,SUV,2
3901,20900,2017.0,buick,good,32540.0,other,3
3902,13600,2012.0,jeep,good,91668.0,other,2
3903,28350,2016.0,audi,excellent,42186.0,sedan,3
3907,6200,2013.0,hyundai,excellent,117326.0,sedan,2
3908,6500,2007.0,ford,excellent,147633.0,coupe,2
3909,6500,2009.0,mercedes-benz,excellent,81717.0,sedan,1
3910,3000,2002.0,volkswagen,excellent,124000.0,sedan,1
3912,22400,2017.0,ford,good,26800.0,other,2
3913,5500,2011.0,ford,excellent,110519.0,SUV,2
3914,5500,2011.0,nissan,excellent,127447.0,SUV,1
3916,14900,2011.0,hyundai,like new,66000.0,SUV,2
3917,2800,2002.0,bmw,good,245000.0,sedan,3
3919,0,2017.0,ford,excellent,32454.0,SUV,2
3920,0,2019.0,ford,excellent,12575.0,sedan,2
3925,5990,2009.0,nissan,excellent,118713.0,sedan,1
3926,11950,2013.0,chevrolet,like new,94300.0,SUV,3
3929,20000,2011.0,audi,like new,60000.0,sedan,3
3930,7850,2007.0,rover,excellent,155600.0,SUV,1
3932,0,2017.0,ford,excellent,17046.0,sedan,2
3934,23300,2015.0,chevrolet,good,47851.0,pickup,3
3935,22900,2015.0,jeep,good,51079.0,other,2
3936,27100,2018.0,subaru,good,29710.0,wagon,1
3937,25000,2018.0,chevrolet,good,14039.0,sedan,3
3942,0,2009.0,nissan,excellent,136953.0,SUV,1
3947,0,2017.0,ford,excellent,19004.0,SUV,2
3948,0,2016.0,lincoln,excellent,58194.0,SUV,2
3951,8295,2010.0,subaru,excellent,82661.0,wagon,1
3952,25000,2016.0,bmw,good,54942.0,sedan,3
3953,29400,2016.0,cadillac,good,39114.0,sedan,3
3954,29500,2016.0,ram,good,23773.0,pickup,1
3955,25200,2015.0,ford,good,69075.0,pickup,2
3960,4690,2000.0,toyota,like new,91201.0,sedan,1
3976,15000,1999.0,toyota,excellent,81154.0,SUV,1
3977,21000,2017.0,buick,good,20283.0,other,3
3982,19800,2012.0,jeep,good,90278.0,other,2
3983,24200,2017.0,volkswagen,good,965.0,sedan,1
3984,27400,2018.0,volvo,good,16065.0,wagon,1
4002,0,2010.0,ford,excellent,37869.0,truck,2
4003,0,2017.0,ford,excellent,10692.0,sedan,2
4005,0,2009.0,toyota,good,177000.0,sedan,1
4006,0,2006.0,ford,excellent,170920.0,truck,2
4017,4300,2005.0,ford,excellent,152000.0,van,2
4018,20000,2017.0,hyundai,good,18216.0,other,2
4020,0,2011.0,ram,excellent,68015.0,truck,1
4021,25900,2019.0,ram,good,2896.0,pickup,1
4028,5900,2007.0,bmw,excellent,130000.0,SUV,3
4036,5495,2003.0,ford,excellent,165000.0,pickup,2
4038,4495,2004.0,subaru,excellent,105000.0,SUV,1
4040,7995,2005.0,lexus,excellent,168000.0,SUV,2
4041,3995,2005.0,jeep,excellent,167000.0,SUV,2
4042,5495,2011.0,hyundai,good,202371.0,SUV,2
4043,5995,2005.0,hyundai,excellent,75000.0,SUV,2
4044,4495,2004.0,honda,excellent,142000.0,SUV,2
4045,5495,2005.0,acura,excellent,150423.0,sedan,3
4046,6995,2009.0,subaru,excellent,98000.0,sedan,1
4048,7995,2010.0,toyota,excellent,118000.0,sedan,1
4051,3700,2001.0,ford,good,143000.0,coupe,2
4053,4900,2010.0,ford,good,90000.0,pickup,2
4054,6950,2005.0,volvo,excellent,63787.0,sedan,1
4055,27500,2011.0,ford,excellent,141300.0,truck,2
4056,8950,2012.0,volkswagen,excellent,84815.0,sedan,1
4057,15350,2008.0,ford,excellent,90106.0,pickup,2
4058,27950,2010.0,ford,excellent,97974.0,pickup,2
4059,9950,2002.0,ford,excellent,126706.0,pickup,2
4060,2450,2003.0,lexus,good,198000.0,sedan,2
4062,14950,2010.0,ford,excellent,151685.0,pickup,2
4063,10950,2014.0,hyundai,excellent,43457.0,sedan,2
4064,12950,2013.0,ford,excellent,72710.0,pickup,2
4065,7750,2004.0,chevrolet,excellent,170002.0,pickup,3
4068,13950,2008.0,chevrolet,excellent,109549.0,pickup,3
4069,19950,2015.0,ram,excellent,89690.0,pickup,1
4070,19950,2012.0,gmc,excellent,96826.0,SUV,2
4071,8950,2010.0,nissan,excellent,109082.0,sedan,1
4074,9350,2014.0,dodge,excellent,104828.0,SUV,3
4075,14450,2012.0,ford,excellent,93875.0,SUV,2
4076,15950,2007.0,chevrolet,excellent,123714.0,pickup,3
4077,7350,2009.0,toyota,excellent,110500.0,sedan,1
4078,14100,2012.0,honda,good,100628.0,other,2
4080,23450,2016.0,chevrolet,excellent,105358.0,pickup,3
4081,7450,2008.0,honda,excellent,97103.0,sedan,2
4082,9950,2012.0,ford,excellent,86924.0,SUV,2
4083,10950,2010.0,honda,excellent,101411.0,SUV,2
4084,7499,2011.0,dodge,good,81179.0,hatchback,3
4085,11350,2012.0,gmc,excellent,117210.0,SUV,2
4086,7450,2013.0,ford,excellent,69612.0,sedan,2
4087,27950,2014.0,chevrolet,excellent,77290.0,pickup,3
4088,10950,2013.0,ford,excellent,82646.0,SUV,2
